3,299.0796203613
3,301.2787475585
3,303.4778442382
3,305.6769714355
3,308.1902465820
3,310.3893737792
3,312.5884704589
3,314.7875976562
3,317.3008728027
3,319.4999694824
3,321.6990966796
3,324.2123718261
3,326.4114990234
3,328.6105957031
3,330.8097229003
3,333.3229980468
3,335.5221252441
3,337.7212219238
3,339.9203186035
3,342.4335937500
3,344.6327209472
3,346.8318481445
3,349.0309448242
3,351.5442199707
3,353.7433471679
3,355.9424743652
3,358.1415710449
3,360.6548461914
3,362.8539733886
3,365.0530700683
3,367.5663452148
3,369.7654418945
3,371.9645996093
3,374.1636962890
3,376.6769714355
3,378.8760681152
3,381.0751953125
3,383.5884704589
3,385.7875976562
3,387.9866943359
3,390.1858215332
3,392.6990966796
3,394.8981933593
3,397.0973205566
3,399.2964477539
3,401.8097229003
3,404.0088500976
3,406.2079467773
3,408.7212219238
3,410.9203491210
3,413.1194458007
3,415.3185424804
3,417.8318481445
3,420.0309448242
3,422.2300415039
3,424.4291992187
3,426.9424438476
3,429.1416015625
3,431.3406982421
3,433.8539733886
3,436.0530700683
3,438.2521972656
3,440.4512939453
3,442.9645690917
3,445.1636962890
3,447.3627929687
3,449.5619506835
3,452.0751647949
3,454.2743225097
3,456.4734497070
3,458.9867248535
3,461.1858215332
3,463.3849182128
3,465.5840454101
3,468.0973205566
3,470.2964172363
3,472.4955139160
3,474.6946716308
3,477.2079162597
3,479.4070739746
3,481.6061706542
3,484.1194458007
3,486.3185729980
3,488.5176696777
3,490.7167663574
3,493.2300720214
3,495.4291687011
3,497.6282653808
3,499.8274230957
3,502.3406677246
3,504.5398254394
3,506.7389221191
3,509.2521972656
3,511.4512939453
3,513.6503906250
3,515.8495483398
3,518.3627929687
3,520.5618896484
3,522.7609863281
3,524.9601440429
3,527.4733886718
3,529.6725463867
3,531.8716430664
3,534.3849487304
3,536.5840454101
3,538.7831420898
3,540.9822387695
3,543.4955444335
3,545.6946411132
3,547.8937377929
3,550.4070434570
3,552.6061401367
3,554.8052978515
3,557.0043945312
3,559.5177001953
3,561.7167968750
3,563.9158935546
3,566.1149902343
3,568.6282958984
3,570.8273925781
3,573.0264892578
3,575.2256469726
3,577.7388916015
3,579.9380493164
3,582.1371459960
3,584.3362426757
3,586.8495483398
3,589.0486450195
3,591.2477416992
3,593.7610473632
3,595.9601440429
3,598.1592407226
3,600.3583984375
3,602.8716430664
3,605.0708007812
3,607.2698974609
3,609.7831420898
3,611.9822998046
3,614.1813964843
3,616.6946411132
3,618.8937988281
3,621.0928955078
3,623.2919921875
3,625.8052368164
3,628.0043945312
3,630.2035522460
3,632.7167358398
3,634.9158935546
3,637.1149902343
3,639.3141479492
3,641.8273925781
3,644.0264892578
3,646.2256469726
3,648.7388916015
3,650.9379882812
3,653.1370849609
3,655.3362426757
3,657.8494873046
3,660.0486450195
3,662.2477416992
3,664.7610473632
3,666.9601440429
3,669.1592407226
3,671.3583374023
3,673.8716430664
3,676.0707397460
3,678.2698364257
3,680.7831420898
3,682.9822387695
3,685.1813964843
3,687.6946411132
3,689.8937988281
3,692.0928955078
3,694.2919921875
3,696.8052978515
3,699.0043945312
3,701.2034912109
3,703.4025878906
3,705.9158935546
3,708.1149902343
3,710.3141479492
3,712.8273925781
3,715.0265502929
3,717.2256469726
3,719.7388916015
3,721.9380493164
3,724.1371459960
3,726.3362426757
3,728.8494873046
3,731.0486450195
3,733.2477416992
3,735.7609863281
3,737.9601440429
3,740.1592407226
3,742.3583984375
3,744.8716430664
3,747.0707397460
3,749.2698974609
3,751.7831420898
3,753.9822387695
3,756.1813354492
3,758.3804931640
3,760.8937377929
3,763.0928344726
3,765.2919921875
3,767.8052368164
3,770.0043945312
3,772.2034912109
3,774.7167968750
3,776.9158935546
3,779.1149902343
3,781.3140869140
3,783.8273925781
3,786.0264892578
3,788.2255859375
3,790.7388916015
3,792.9379882812
3,795.1371459960
3,797.3362426757
3,799.8495483398
3,802.0486450195
3,804.2477416992
3,806.7609863281
3,808.9601440429
3,811.1593017578
3,813.6725463867
3,815.8716430664
3,818.0707397460
3,820.2698974609
3,822.7831420898
3,824.9822998046
3,827.1813354492
3,829.6946411132
3,831.8937377929
3,834.0928955078
3,836.6060791015
3,838.8052368164
3,841.0043945312
3,843.2034912109
3,845.7167968750
3,847.9158325195
3,850.1149902343
3,852.6282348632
3,854.8273925781
3,857.0264892578
3,859.2255859375
3,861.7388305664
3,863.9379882812
3,866.1371459960
3,868.6503906250
3,870.8495483398
3,873.0485839843
3,875.5619506835
3,877.7609863281
3,879.9601440429
3,882.1591796875
3,884.6725463867
3,886.8715820312
3,889.0707397460
3,891.5839843750
3,893.7831420898
3,895.9822998046
3,898.4955444335
3,900.6947021484
3,902.8937377929
3,905.0928955078
3,907.6061401367
3,909.8052978515
3,912.0043334960
3,914.5176391601
3,916.7167358398
3,918.9158935546
3,921.1150512695
3,923.6282958984
3,925.8273925781
3,928.0264892578
3,930.5397949218
3,932.7388916015
3,934.9380493164
3,937.1370849609
3,939.6503906250
3,941.8494873046
3,944.0486450195
3,946.5618286132
3,948.7609863281
3,950.9601440429
3,953.4733886718
3,955.6725463867
3,957.8715820312
3,960.0707397460
3,962.5839843750
3,964.7831420898
3,966.9821777343
3,969.4955444335
3,971.6945800781
3,973.8937377929
3,976.4069824218
3,978.6061401367
3,980.8052978515
3,983.0043334960
3,985.5177001953
3,987.7167358398
3,989.9158935546
3,992.4291381835
3,994.6282958984
3,996.8273315429
3,999.0264892578
3,1001.5397338867
3,1003.7388916015
3,1005.9380493164
3,1008.4512939453
3,1010.6504516601
3,1012.8494873046
3,1015.3627929687
3,1017.5618896484
3,1019.7610473632
3,1021.9600830078
3,1024.4733886718
3,1026.6724853515
3,1028.8715820312
3,1031.0708007812
3,1033.5839843750
3,1035.7832031250
3,1037.9821777343
3,1040.4956054687
3,1042.6945800781
3,1044.8937988281
3,1047.4069824218
3,1049.6062011718
3,1051.8051757812
3,1054.3186035156
3,1056.5175781250
3,1058.7167968750
3,1060.9158935546
3,1063.4291992187
3,1065.6282958984
3,1067.8273925781
3,1070.3406982421
3,1072.5397949218
3,1074.7388916015
3,1077.2520751953
3,1079.4512939453
3,1081.6503906250
3,1084.1636962890
3,1086.3626708984
3,1088.5618896484
3,1091.0750732421
3,1093.2742919921
3,1095.4733886718
3,1097.6724853515
3,1100.1857910156
3,1102.3848876953
3,1104.5839843750
3,1107.0972900390
3,1109.2963867187
3,1111.4954833984
3,1114.0087890625
3,1116.2078857421
3,1118.4069824218
3,1120.9202880859
3,1123.1193847656
3,1125.3186035156
3,1127.8317871093
3,1130.0310058593
3,1132.2299804687
3,1134.4291992187
3,1136.9423828125
3,1139.1416015625
